Date,Product_ID,Product_Name,Store_ID,Warehouse_ID,Sales_Quantity,Stock_Quantity,Price,Revenue,Year,Month,Week,DayOfWeek,IsWeekend
2026-07-06,33,Product_33,13,3,12,245,61.4,736.8,2026,7,28,2,0
2026-06-28,67,Product_67,19,9,5,388,46.6,233.0,2026,6,26,1,1
2026-07-28,16,Product_16,4,4,3,287,81.42,244.26,2026,7,31,3,0
2026-07-17,106,Product_106,5,5,6,161,18.59,111.54,2026,7,29,6,0
2026-07-09,94,Product_94,12,2,21,104,99.72,2094.12,2026,7,28,5,0
2026-08-01,48,Product_48,20,10,16,374,51.75,828.0,2026,8,31,7,1
2026-07-27,134,Product_134,19,9,6,392,30.72,184.32,2026,7,31,2,0
2026-06-28,146,Product_146,14,4,6,175,98.1,588.6,2026,6,26,1,1
2026-08-10,30,Product_30,19,9,10,398,18.05,180.5,2026,8,33,2,0
2026-07-17,31,Product_31,4,4,11,277,96.09,1056.99,2026,7,29,6,0
2026-07-27,123,Product_123,10,10,30,214,84.61,2538.3,2026,7,31,2,0
2026-06-04,129,Product_129,11,1,9,150,64.85,583.65,2026,6,23,5,0
2026-07-31,113,Product_113,19,9,34,71,9.91,336.94,2026,7,31,6,0
2026-07-08,86,Product_86,4,4,2,124,83.41,166.82,2026,7,28,4,0
2026-08-13,108,Product_108,6,6,5,337,23.83,119.15,2026,8,33,5,0
2026-08-11,34,Product_34,15,5,2,277,79.35,158.7,2026,8,33,3,0
2026-07-14,120,Product_120,20,10,24,22,93.14,2235.36,2026,7,29,3,0
2026-08-17,2,Product_2,10,10,10,338,27.09,270.9,2026,8,34,2,0
2026-06-18,23,Product_23,8,8,18,149,86.77,1561.86,2026,6,25,5,0
2026-08-10,12,Product_12,16,6,9,148,36.19,325.71,2026,8,33,2,0
2026-07-17,97,Product_97,3,3,15,208,84.51,1267.65,2026,7,29,6,0
2026-07-06,46,Product_46,14,4,1,482,77.57,77.57,2026,7,28,2,0
2026-06-21,42,Product_42,4,4,6,108,58.67,352.02,2026,6,25,1,1
2026-08-06,87,Product_87,13,3,13,498,33.06,429.78,2026,8,32,5,0
2026-06-20,87,Product_87,7,7,20,427,33.06,661.2,2026,6,25,7,1
2026-07-11,77,Product_77,8,8,8,430,95.36,762.88,2026,7,28,7,1
2026-06-18,1,Product_1,15,5,11,459,44.6,490.6,2026,6,25,5,0
2026-06-24,49,Product_49,13,3,4,257,61.96,247.84,2026,6,26,4,0
2026-07-03,44,Product_44,15,5,11,162,49.27,541.97,2026,7,27,6,0
2026-07-01,5,Product_5,9,9,9,454,36.11,324.99,2026,7,27,4,0
2026-07-07,137,Product_137,9,9,5,346,63.1,315.5,2026,7,28,3,0
2026-06-08,82,Product_82,12,2,19,444,60.88,1156.72,2026,6,24,2,0
2026-08-01,37,Product_37,9,9,5,154,29.07,145.35,2026,8,31,7,1
2026-06-05,148,Product_148,11,1,20,386,79.49,1589.8,2026,6,23,6,0
2026-07-20,123,Product_123,8,8,27,101,84.61,2284.47,2026,7,30,2,0
2026-06-24,99,Product_99,7,7,6,282,99.91,599.46,2026,6,26,4,0
2026-07-22,120,Product_120,13,3,26,36,93.14,2421.64,2026,7,30,4,0
2026-06-25,126,Product_126,16,6,4,330,16.87,67.48,2026,6,26,5,0
2026-07-09,79,Product_79,19,9,1,476,85.8,85.8,2026,7,28,5,0
2026-06-03,110,Product_110,12,2,7,149,67.35,471.45,2026,6,23,4,0
2026-06-21,144,Product_144,4,4,6,298,13.71,82.26,2026,6,25,1,1
2026-08-19,60,Product_60,16,6,8,415,77.44,619.52,2026,8,34,4,0
2026-08-11,121,Product_121,1,1,3,242,78.35,235.05,2026,8,33,3,0
2026-07-03,45,Product_45,12,2,6,326,54.65,327.9,2026,7,27,6,0
2026-06-18,116,Product_116,17,7,7,243,27.66,193.62,2026,6,25,5,0
2026-07-16,35,Product_35,9,9,2,135,80.54,161.08,2026,7,29,5,0
2026-06-02,35,Product_35,9,9,2,22,80.54,161.08,2026,6,23,3,0
2026-08-23,23,Product_23,15,5,17,127,86.77,1475.09,2026,8,34,1,1
2026-08-17,15,Product_15,11,1,16,139,67.0,1072.0,2026,8,34,2,0
2026-06-21,122,Product_122,15,5,1,488,71.32,71.32,2026,6,25,1,1
2026-08-08,11,Product_11,19,9,9,430,50.69,456.21,2026,8,32,7,1
2026-08-17,26,Product_26,2,2,2,272,14.03,28.06,2026,8,34,2,0
2026-07-19,121,Product_121,19,9,3,260,78.35,235.05,2026,7,29,1,1
2026-08-27,147,Product_147,1,1,5,21,48.56,242.8,2026,8,35,5,0
2026-07-28,141,Product_141,5,5,16,119,88.99,1423.84,2026,7,31,3,0
2026-07-24,103,Product_103,8,8,3,380,90.22,270.66,2026,7,30,6,0
2026-07-17,77,Product_77,13,3,3,235,95.36,286.08,2026,7,29,6,0
2026-07-03,103,Product_103,5,5,4,464,90.22,360.88,2026,7,27,6,0
2026-07-26,50,Product_50,2,2,9,203,93.47,841.23,2026,7,30,1,1
2026-07-17,47,Product_47,5,5,4,414,80.93,323.72,2026,7,29,6,0
2026-08-05,28,Product_28,16,6,2,166,13.03,26.06,2026,8,32,4,0
2026-06-24,65,Product_65,12,2,5,191,19.04,95.2,2026,6,26,4,0
2026-06-03,45,Product_45,4,4,7,368,54.65,382.55,2026,6,23,4,0
2026-07-10,101,Product_101,9,9,0,54,66.76,0.0,2026,7,28,6,0
2026-08-03,26,Product_26,5,5,4,486,14.03,56.12,2026,8,32,2,0
2026-08-25,138,Product_138,20,10,20,428,10.18,203.6,2026,8,35,3,0
2026-06-06,128,Product_128,1,1,6,378,75.79,454.74,2026,6,23,7,1
2026-07-05,145,Product_145,7,7,20,362,22.44,448.8,2026,7,27,1,1
2026-08-08,132,Product_132,19,9,9,174,74.79,673.11,2026,8,32,7,1
2026-07-17,126,Product_126,11,1,2,52,16.87,33.74,2026,7,29,6,0
2026-06-25,101,Product_101,4,4,2,396,66.76,133.52,2026,6,26,5,0
2026-07-09,42,Product_42,18,8,4,295,58.67,234.68,2026,7,28,5,0
2026-07-18,89,Product_89,8,8,21,217,47.02,987.42,2026,7,29,7,1
2026-07-31,68,Product_68,13,3,28,225,41.42,1159.76,2026,7,31,6,0
2026-06-13,19,Product_19,19,9,2,278,32.37,64.74,2026,6,24,7,1
2026-06-16,68,Product_68,16,6,23,495,41.42,952.66,2026,6,25,3,0
2026-08-02,27,Product_27,17,7,12,459,73.94,887.28,2026,8,31,1,1
2026-07-23,24,Product_24,9,9,6,125,17.55,105.3,2026,7,30,5,0
2026-07-05,55,Product_55,5,5,3,440,44.77,134.31,2026,7,27,1,1
2026-07-08,124,Product_124,4,4,3,88,8.81,26.43,2026,7,28,4,0
2026-07-29,106,Product_106,7,7,5,356,18.59,92.95,2026,7,31,4,0
2026-06-07,74,Product_74,18,8,13,168,40.75,529.75,2026,6,23,1,1
2026-07-16,40,Product_40,1,1,5,307,63.54,317.7,2026,7,29,5,0
2026-07-19,4,Product_4,6,6,23,495,39.81,915.63,2026,7,29,1,1
2026-06-22,39,Product_39,5,5,7,57,14.03,98.21,2026,6,26,2,0
2026-06-04,34,Product_34,12,2,1,255,79.35,79.35,2026,6,23,5,0
2026-07-07,111,Product_111,9,9,9,382,8.44,75.96,2026,7,28,3,0
2026-07-21,3,Product_3,13,3,4,486,39.91,159.64,2026,7,30,3,0
2026-06-18,133,Product_133,12,2,7,38,23.34,163.38,2026,6,25,5,0
2026-08-29,65,Product_65,1,1,13,465,19.04,247.52,2026,8,35,7,1
2026-07-19,41,Product_41,2,2,5,317,21.27,106.35,2026,7,29,1,1
2026-08-23,144,Product_144,20,10,8,230,13.71,109.68,2026,8,34,1,1
2026-06-01,109,Product_109,12,2,4,100,91.51,366.04,2026,6,23,2,0
2026-07-30,24,Product_24,11,1,10,165,17.55,175.5,2026,7,31,5,0
2026-08-14,94,Product_94,11,1,21,412,99.72,2094.12,2026,8,33,6,0
2026-08-27,6,Product_6,4,4,10,305,41.05,410.5,2026,8,35,5,0
2026-06-02,148,Product_148,16,6,21,304,79.49,1669.29,2026,6,23,3,0
2026-06-06,87,Product_87,19,9,22,300,33.06,727.32,2026,6,23,7,1
2026-06-20,34,Product_34,19,9,1,323,79.35,79.35,2026,6,25,7,1
2026-07-22,32,Product_32,19,9,6,275,81.08,486.48,2026,7,30,4,0
2026-06-02,58,Product_58,6,6,19,230,36.7,697.3,2026,6,23,3,0
2026-06-27,6,Product_6,16,6,10,287,41.05,410.5,2026,6,26,7,1
2026-08-07,104,Product_104,10,10,10,172,7.75,77.5,2026,8,32,6,0
2026-06-11,123,Product_123,17,7,28,383,84.61,2369.08,2026,6,24,5,0
2026-07-10,87,Product_87,4,4,18,29,33.06,595.08,2026,7,28,6,0
2026-06-16,63,Product_63,17,7,1,106,34.87,34.87,2026,6,25,3,0
2026-06-19,2,Product_2,20,10,9,237,27.09,243.81,2026,6,25,6,0
2026-06-16,112,Product_112,19,9,2,399,5.52,11.04,2026,6,25,3,0
2026-08-17,118,Product_118,12,2,0,228,10.44,0.0,2026,8,34,2,0
2026-07-05,150,Product_150,17,7,16,298,59.38,950.08,2026,7,27,1,1
2026-06-17,21,Product_21,14,4,7,382,24.23,169.61,2026,6,25,4,0
2026-08-11,17,Product_17,3,3,2,212,55.61,111.22,2026,8,33,3,0
2026-08-28,73,Product_73,13,3,24,26,50.54,1212.96,2026,8,35,6,0
2026-07-02,94,Product_94,16,6,27,81,99.72,2692.44,2026,7,27,5,0
2026-07-24,59,Product_59,14,4,3,434,90.34,271.02,2026,7,30,6,0
2026-06-24,140,Product_140,9,9,12,197,9.02,108.24,2026,6,26,4,0
2026-06-30,55,Product_55,14,4,4,129,44.77,179.08,2026,6,27,3,0
2026-07-04,53,Product_53,2,2,19,28,13.33,253.27,2026,7,27,7,1
2026-06-04,111,Product_111,7,7,5,46,8.44,42.2,2026,6,23,5,0
2026-06-21,91,Product_91,18,8,16,118,92.25,1476.0,2026,6,25,1,1
2026-08-21,13,Product_13,18,8,8,239,55.87,446.96,2026,8,34,6,0
2026-06-08,118,Product_118,5,5,2,88,10.44,20.88,2026,6,24,2,0
2026-07-28,110,Product_110,20,10,1,394,67.35,67.35,2026,7,31,3,0
2026-06-09,103,Product_103,19,9,3,441,90.22,270.66,2026,6,24,3,0
2026-08-02,30,Product_30,14,4,9,131,18.05,162.45,2026,8,31,1,1
2026-07-28,38,Product_38,17,7,11,277,61.06,671.66,2026,7,31,3,0
2026-08-07,13,Product_13,12,2,8,401,55.87,446.96,2026,8,32,6,0
2026-07-06,120,Product_120,13,3,18,384,93.14,1676.52,2026,7,28,2,0
2026-07-04,33,Product_33,19,9,15,121,61.4,921.0,2026,7,27,7,1
2026-06-16,54,Product_54,1,1,7,423,67.5,472.5,2026,6,25,3,0
2026-07-25,64,Product_64,7,7,4,448,19.97,79.88,2026,7,30,7,1
2026-07-04,72,Product_72,2,2,5,196,79.13,395.65,2026,7,27,7,1
2026-07-08,34,Product_34,10,10,1,445,79.35,79.35,2026,7,28,4,0
2026-07-24,32,Product_32,4,4,4,458,81.08,324.32,2026,7,30,6,0
2026-06-01,4,Product_4,17,7,12,103,39.81,477.72,2026,6,23,2,0
2026-07-02,5,Product_5,10,10,7,425,36.11,252.77,2026,7,27,5,0
2026-06-10,76,Product_76,2,2,11,107,73.19,805.09,2026,6,24,4,0
2026-07-31,50,Product_50,9,9,6,410,93.47,560.82,2026,7,31,6,0
2026-07-11,116,Product_116,11,1,11,27,27.66,304.26,2026,7,28,7,1
2026-08-07,46,Product_46,14,4,1,176,77.57,77.57,2026,8,32,6,0
2026-07-31,2,Product_2,17,7,6,328,27.09,162.54,2026,7,31,6,0
2026-06-29,34,Product_34,15,5,3,130,79.35,238.05,2026,6,27,2,0
2026-06-05,56,Product_56,5,5,8,167,78.56,628.48,2026,6,23,6,0
2026-07-14,126,Product_126,1,1,7,79,16.87,118.09,2026,7,29,3,0
2026-08-04,68,Product_68,7,7,25,192,41.42,1035.5,2026,8,32,3,0
2026-07-09,67,Product_67,16,6,9,179,46.6,419.4,2026,7,28,5,0
2026-08-14,36,Product_36,13,3,10,54,94.87,948.7,2026,8,33,6,0
2026-07-21,123,Product_123,19,9,18,456,84.61,1522.98,2026,7,30,3,0
2026-07-10,1,Product_1,10,10,8,246,44.6,356.8,2026,7,28,6,0
2026-08-27,134,Product_134,16,6,9,351,30.72,276.48,2026,8,35,5,0
2026-07-10,48,Product_48,4,4,9,492,51.75,465.75,2026,7,28,6,0
2026-08-22,115,Product_115,2,2,5,25,81.14,405.7,2026,8,34,7,1
2026-08-10,147,Product_147,18,8,7,341,48.56,339.92,2026,8,33,2,0
2026-06-04,83,Product_83,13,3,5,326,70.18,350.9,2026,6,23,5,0
2026-07-12,9,Product_9,9,9,7,140,95.14,665.98,2026,7,28,1,1
2026-06-08,82,Product_82,10,10,10,451,60.88,608.8,2026,6,24,2,0
2026-07-14,9,Product_9,12,2,8,474,95.14,761.12,2026,7,29,3,0
2026-08-22,117,Product_117,13,3,4,437,85.69,342.76,2026,8,34,7,1
2026-08-01,41,Product_41,3,3,3,477,21.27,63.81,2026,8,31,7,1
2026-08-20,12,Product_12,10,10,6,382,36.19,217.14,2026,8,34,5,0
2026-06-04,99,Product_99,15,5,8,497,99.91,799.28,2026,6,23,5,0
2026-08-14,11,Product_11,20,10,7,180,50.69,354.83,2026,8,33,6,0
2026-07-13,148,Product_148,8,8,19,300,79.49,1510.31,2026,7,29,2,0
2026-08-08,138,Product_138,2,2,25,198,10.18,254.5,2026,8,32,7,1
2026-07-09,96,Product_96,18,8,3,166,31.97,95.91,2026,7,28,5,0
2026-08-14,3,Product_3,13,3,5,115,39.91,199.55,2026,8,33,6,0
2026-07-18,126,Product_126,2,2,7,153,16.87,118.09,2026,7,29,7,1
2026-07-30,93,Product_93,12,2,1,443,15.51,15.51,2026,7,31,5,0
2026-08-21,80,Product_80,5,5,21,116,65.52,1375.92,2026,8,34,6,0
2026-08-09,55,Product_55,11,1,5,243,44.77,223.85,2026,8,32,1,1
2026-08-14,98,Product_98,10,10,10,28,15.11,151.1,2026,8,33,6,0
2026-06-15,20,Product_20,12,2,2,32,74.81,149.62,2026,6,25,2,0
2026-07-24,135,Product_135,16,6,10,113,72.44,724.4,2026,7,30,6,0
2026-07-03,82,Product_82,10,10,13,255,60.88,791.44,2026,7,27,6,0
2026-08-20,74,Product_74,3,3,6,405,40.75,244.5,2026,8,34,5,0
2026-07-08,17,Product_17,6,6,3,279,55.61,166.83,2026,7,28,4,0
2026-07-12,34,Product_34,20,10,2,355,79.35,158.7,2026,7,28,1,1
2026-07-31,126,Product_126,15,5,6,397,16.87,101.22,2026,7,31,6,0
2026-07-13,26,Product_26,14,4,1,444,14.03,14.03,2026,7,29,2,0
2026-06-09,46,Product_46,14,4,1,159,77.57,77.57,2026,6,24,3,0
2026-08-02,1,Product_1,16,6,16,211,44.6,713.6,2026,8,31,1,1
2026-07-02,87,Product_87,12,2,17,325,33.06,562.02,2026,7,27,5,0
2026-06-14,8,Product_8,1,1,12,96,33.2,398.4,2026,6,24,1,1
2026-07-25,98,Product_98,3,3,5,128,15.11,75.55,2026,7,30,7,1
2026-08-11,102,Product_102,7,7,2,319,13.59,27.18,2026,8,33,3,0
2026-08-09,112,Product_112,6,6,9,27,5.52,49.68,2026,8,32,1,1
2026-07-16,88,Product_88,1,1,1,354,48.56,48.56,2026,7,29,5,0
2026-07-09,65,Product_65,7,7,7,116,19.04,133.28,2026,7,28,5,0
2026-06-13,20,Product_20,18,8,5,125,74.81,374.05,2026,6,24,7,1
2026-06-15,59,Product_59,7,7,2,357,90.34,180.68,2026,6,25,2,0
2026-07-29,1,Product_1,1,1,6,263,44.6,267.6,2026,7,31,4,0
2026-08-07,139,Product_139,20,10,8,380,63.55,508.4,2026,8,32,6,0
2026-07-02,68,Product_68,19,9,17,155,41.42,704.14,2026,7,27,5,0
2026-07-05,8,Product_8,4,4,16,232,33.2,531.2,2026,7,27,1,1
2026-06-02,111,Product_111,12,2,9,308,8.44,75.96,2026,6,23,3,0
2026-07-09,87,Product_87,3,3,15,287,33.06,495.9,2026,7,28,5,0
2026-07-29,129,Product_129,20,10,4,264,64.85,259.4,2026,7,31,4,0
2026-06-26,72,Product_72,14,4,4,60,79.13,316.52,2026,6,26,6,0
2026-08-15,33,Product_33,11,1,20,157,61.4,1228.0,2026,8,33,7,1
2026-08-17,42,Product_42,16,6,5,81,58.67,293.35,2026,8,34,2,0
2026-06-12,36,Product_36,19,9,6,475,94.87,569.22,2026,6,24,6,0
2026-07-16,124,Product_124,15,5,0,170,8.81,0.0,2026,7,29,5,0
2026-07-05,8,Product_8,7,7,21,164,33.2,697.2,2026,7,27,1,1
2026-07-08,56,Product_56,12,2,12,205,78.56,942.72,2026,7,28,4,0
2026-07-28,47,Product_47,19,9,1,335,80.93,80.93,2026,7,31,3,0
2026-08-09,32,Product_32,15,5,7,122,81.08,567.56,2026,8,32,1,1
2026-07-11,87,Product_87,11,1,24,157,33.06,793.44,2026,7,28,7,1
2026-08-02,24,Product_24,13,3,10,116,17.55,175.5,2026,8,31,1,1
2026-08-08,85,Product_85,7,7,8,110,48.16,385.28,2026,8,32,7,1
2026-08-08,62,Product_62,5,5,23,381,39.6,910.8,2026,8,32,7,1
2026-06-22,122,Product_122,19,9,1,392,71.32,71.32,2026,6,26,2,0
2026-07-28,35,Product_35,18,8,2,386,80.54,161.08,2026,7,31,3,0
2026-07-27,30,Product_30,3,3,5,303,18.05,90.25,2026,7,31,2,0
2026-07-02,118,Product_118,7,7,1,373,10.44,10.44,2026,7,27,5,0
2026-08-20,14,Product_14,3,3,9,97,85.61,770.49,2026,8,34,5,0
2026-08-28,37,Product_37,15,5,7,238,29.07,203.49,2026,8,35,6,0
2026-06-19,44,Product_44,3,3,16,32,49.27,788.32,2026,6,25,6,0
2026-08-17,91,Product_91,8,8,12,486,92.25,1107.0,2026,8,34,2,0
2026-06-24,75,Product_75,14,4,2,228,98.73,197.46,2026,6,26,4,0
2026-06-30,143,Product_143,9,9,11,366,21.45,235.95,2026,6,27,3,0
2026-07-01,103,Product_103,19,9,4,484,90.22,360.88,2026,7,27,4,0
2026-06-30,90,Product_90,19,9,7,284,33.68,235.76,2026,6,27,3,0
2026-08-18,6,Product_6,5,5,8,326,41.05,328.4,2026,8,34,3,0
2026-08-08,47,Product_47,13,3,2,240,80.93,161.86,2026,8,32,7,1
2026-06-22,45,Product_45,18,8,4,108,54.65,218.6,2026,6,26,2,0
2026-06-30,47,Product_47,12,2,2,130,80.93,161.86,2026,6,27,3,0
2026-07-09,81,Product_81,20,10,10,139,16.58,165.8,2026,7,28,5,0
2026-07-25,114,Product_114,16,6,4,189,62.56,250.24,2026,7,30,7,1
2026-06-28,27,Product_27,13,3,6,302,73.94,443.64,2026,6,26,1,1
2026-08-29,94,Product_94,7,7,23,146,99.72,2293.56,2026,8,35,7,1
2026-07-17,53,Product_53,7,7,10,167,13.33,133.3,2026,7,29,6,0
2026-06-30,66,Product_66,7,7,1,210,93.93,93.93,2026,6,27,3,0
2026-07-16,45,Product_45,11,1,5,276,54.65,273.25,2026,7,29,5,0
2026-06-12,84,Product_84,10,10,3,144,6.17,18.51,2026,6,24,6,0
2026-06-16,25,Product_25,20,10,5,233,63.37,316.85,2026,6,25,3,0
2026-07-20,33,Product_33,8,8,17,408,61.4,1043.8,2026,7,30,2,0
2026-06-22,84,Product_84,10,10,4,495,6.17,24.68,2026,6,26,2,0
2026-08-21,37,Product_37,18,8,5,52,29.07,145.35,2026,8,34,6,0
2026-06-29,24,Product_24,12,2,13,304,17.55,228.15,2026,6,27,2,0
2026-07-24,117,Product_117,18,8,8,422,85.69,685.52,2026,7,30,6,0
2026-07-08,37,Product_37,9,9,3,290,29.07,87.21,2026,7,28,4,0
2026-07-19,136,Product_136,2,2,2,337,98.12,196.24,2026,7,29,1,1
2026-07-31,120,Product_120,17,7,26,356,93.14,2421.64,2026,7,31,6,0
2026-07-21,141,Product_141,11,1,12,350,88.99,1067.88,2026,7,30,3,0
2026-07-25,143,Product_143,8,8,23,349,21.45,493.35,2026,7,30,7,1
2026-08-06,63,Product_63,10,10,5,153,34.87,174.35,2026,8,32,5,0
2026-06-12,82,Product_82,8,8,10,397,60.88,608.8,2026,6,24,6,0
2026-07-26,54,Product_54,5,5,11,60,67.5,742.5,2026,7,30,1,1
2026-06-26,65,Product_65,14,4,10,253,19.04,190.4,2026,6,26,6,0
2026-08-09,13,Product_13,7,7,6,157,55.87,335.22,2026,8,32,1,1
2026-07-04,109,Product_109,5,5,12,58,91.51,1098.12,2026,7,27,7,1
2026-08-26,20,Product_20,10,10,5,307,74.81,374.05,2026,8,35,4,0
2026-08-02,132,Product_132,18,8,14,80,74.79,1047.06,2026,8,31,1,1
2026-08-15,107,Product_107,1,1,2,68,78.79,157.58,2026,8,33,7,1
2026-07-31,86,Product_86,18,8,1,483,83.41,83.41,2026,7,31,6,0
2026-08-12,2,Product_2,20,10,6,40,27.09,162.54,2026,8,33,4,0
2026-08-12,115,Product_115,16,6,1,409,81.14,81.14,2026,8,33,4,0
2026-07-06,39,Product_39,12,2,6,91,14.03,84.18,2026,7,28,2,0
2026-07-06,116,Product_116,1,1,10,82,27.66,276.6,2026,7,28,2,0
2026-06-06,7,Product_7,8,8,9,463,70.15,631.35,2026,6,23,7,1
2026-08-05,61,Product_61,20,10,10,252,30.7,307.0,2026,8,32,4,0
2026-06-01,75,Product_75,16,6,1,341,98.73,98.73,2026,6,23,2,0
2026-06-19,89,Product_89,19,9,15,60,47.02,705.3,2026,6,25,6,0
2026-07-01,50,Product_50,15,5,3,457,93.47,280.41,2026,7,27,4,0
2026-08-24,143,Product_143,19,9,11,43,21.45,235.95,2026,8,35,2,0
2026-07-01,75,Product_75,8,8,0,125,98.73,0.0,2026,7,27,4,0
2026-07-23,57,Product_57,13,3,4,351,68.77,275.08,2026,7,30,5,0
2026-07-13,133,Product_133,3,3,14,470,23.34,326.76,2026,7,29,2,0
2026-06-04,124,Product_124,14,4,3,329,8.81,26.43,2026,6,23,5,0
2026-06-04,115,Product_115,17,7,0,498,81.14,0.0,2026,6,23,5,0
2026-08-09,107,Product_107,5,5,3,456,78.79,236.37,2026,8,32,1,1
2026-06-11,24,Product_24,18,8,7,410,17.55,122.85,2026,6,24,5,0
2026-06-01,48,Product_48,13,3,15,204,51.75,776.25,2026,6,23,2,0
2026-06-05,25,Product_25,2,2,1,29,63.37,63.37,2026,6,23,6,0
2026-07-05,134,Product_134,8,8,10,226,30.72,307.2,2026,7,27,1,1
2026-08-17,142,Product_142,18,8,8,389,72.41,579.28,2026,8,34,2,0
2026-07-13,47,Product_47,12,2,1,256,80.93,80.93,2026,7,29,2,0
2026-08-17,44,Product_44,14,4,16,153,49.27,788.32,2026,8,34,2,0
2026-06-06,144,Product_144,14,4,8,350,13.71,109.68,2026,6,23,7,1
2026-07-21,11,Product_11,15,5,3,200,50.69,152.07,2026,7,30,3,0
2026-06-21,72,Product_72,11,1,8,359,79.13,633.04,2026,6,25,1,1
2026-06-07,126,Product_126,19,9,3,274,16.87,50.61,2026,6,23,1,1
2026-07-18,96,Product_96,18,8,2,165,31.97,63.94,2026,7,29,7,1
2026-08-25,106,Product_106,1,1,12,220,18.59,223.08,2026,8,35,3,0
2026-08-12,116,Product_116,20,10,9,245,27.66,248.94,2026,8,33,4,0
2026-06-18,1,Product_1,18,8,12,211,44.6,535.2,2026,6,25,5,0
2026-06-21,96,Product_96,12,2,2,76,31.97,63.94,2026,6,25,1,1
2026-08-06,122,Product_122,11,1,0,177,71.32,0.0,2026,8,32,5,0
2026-06-24,16,Product_16,15,5,5,476,81.42,407.1,2026,6,26,4,0
2026-06-19,108,Product_108,11,1,6,30,23.83,142.98,2026,6,25,6,0
2026-06-04,37,Product_37,20,10,6,225,29.07,174.42,2026,6,23,5,0
2026-06-15,96,Product_96,5,5,0,343,31.97,0.0,2026,6,25,2,0
2026-08-21,46,Product_46,13,3,2,409,77.57,155.14,2026,8,34,6,0
2026-07-21,74,Product_74,17,7,3,403,40.75,122.25,2026,7,30,3,0
2026-08-06,58,Product_58,12,2,23,41,36.7,844.1,2026,8,32,5,0
2026-08-11,36,Product_36,20,10,7,265,94.87,664.09,2026,8,33,3,0
2026-07-07,86,Product_86,16,6,1,343,83.41,83.41,2026,7,28,3,0
2026-08-01,43,Product_43,14,4,12,92,59.38,712.56,2026,8,31,7,1
2026-06-30,57,Product_57,8,8,10,228,68.77,687.7,2026,6,27,3,0
2026-06-18,56,Product_56,5,5,11,469,78.56,864.16,2026,6,25,5,0
2026-08-11,133,Product_133,3,3,6,335,23.34,140.04,2026,8,33,3,0
2026-07-09,111,Product_111,15,5,9,346,8.44,75.96,2026,7,28,5,0
2026-07-30,63,Product_63,19,9,3,233,34.87,104.61,2026,7,31,5,0
2026-07-20,97,Product_97,7,7,11,456,84.51,929.61,2026,7,30,2,0
2026-06-25,61,Product_61,7,7,15,290,30.7,460.5,2026,6,26,5,0
2026-06-03,72,Product_72,11,1,5,162,79.13,395.65,2026,6,23,4,0
2026-08-04,64,Product_64,3,3,4,456,19.97,79.88,2026,8,32,3,0
2026-08-20,53,Product_53,3,3,8,397,13.33,106.64,2026,8,34,5,0
2026-06-20,13,Product_13,19,9,10,84,55.87,558.7,2026,6,25,7,1
2026-06-26,21,Product_21,3,3,4,309,24.23,96.92,2026,6,26,6,0
2026-07-03,1,Product_1,12,2,7,36,44.6,312.2,2026,7,27,6,0
2026-08-23,12,Product_12,11,1,19,266,36.19,687.61,2026,8,34,1,1
2026-08-29,128,Product_128,17,7,9,262,75.79,682.11,2026,8,35,7,1
2026-06-21,146,Product_146,6,6,5,35,98.1,490.5,2026,6,25,1,1
2026-06-22,17,Product_17,13,3,4,444,55.61,222.44,2026,6,26,2,0
2026-08-03,26,Product_26,4,4,2,193,14.03,28.06,2026,8,32,2,0
2026-07-25,146,Product_146,1,1,8,239,98.1,784.8,2026,7,30,7,1
2026-08-16,98,Product_98,9,9,9,232,15.11,135.99,2026,8,33,1,1
2026-07-20,64,Product_64,14,4,7,269,19.97,139.79,2026,7,30,2,0
2026-08-11,150,Product_150,3,3,9,150,59.38,534.42,2026,8,33,3,0
2026-06-23,144,Product_144,12,2,1,264,13.71,13.71,2026,6,26,3,0
2026-08-16,115,Product_115,20,10,1,156,81.14,81.14,2026,8,33,1,1
2026-06-15,128,Product_128,15,5,5,353,75.79,378.95,2026,6,25,2,0
2026-07-27,107,Product_107,14,4,1,80,78.79,78.79,2026,7,31,2,0
2026-07-18,106,Product_106,20,10,16,322,18.59,297.44,2026,7,29,7,1
2026-06-12,99,Product_99,8,8,7,100,99.91,699.37,2026,6,24,6,0
2026-06-12,129,Product_129,12,2,9,410,64.85,583.65,2026,6,24,6,0
2026-08-16,67,Product_67,3,3,9,285,46.6,419.4,2026,8,33,1,1
2026-07-28,86,Product_86,20,10,2,140,83.41,166.82,2026,7,31,3,0
2026-07-10,143,Product_143,15,5,12,476,21.45,257.4,2026,7,28,6,0
2026-07-31,45,Product_45,9,9,2,164,54.65,109.3,2026,7,31,6,0
2026-06-24,41,Product_41,17,7,3,104,21.27,63.81,2026,6,26,4,0
2026-08-08,22,Product_22,19,9,18,454,71.01,1278.18,2026,8,32,7,1
2026-08-01,113,Product_113,19,9,45,360,9.91,445.95,2026,8,31,7,1
2026-08-14,113,Product_113,2,2,33,466,9.91,327.03,2026,8,33,6,0
2026-07-23,149,Product_149,18,8,5,374,65.46,327.3,2026,7,30,5,0
2026-06-19,51,Product_51,13,3,5,371,16.37,81.85,2026,6,25,6,0
2026-06-12,148,Product_148,16,6,24,183,79.49,1907.76,2026,6,24,6,0
